word,word_count,x_coord,y_coord,rank
mangumangu,396.0,3.770368,-1.720966,1227
kohurutia,392.0,2.3475626,-0.89551723,1228
raai,374.0,0.30150747,0.39914328,1229
whakaputaina,382.0,0.0791841,4.4056916,1230
tii,618.0,-3.2587616,-2.604891,1231
whakakaha,392.0,1.461504,2.243445,1232
kingitanga,448.0,3.563058,0.440836,1233
mataa,398.0,3.576586,-1.7819628,1234
toru_tekau,1.0,-1.6114763,-6.7375426,1235
whakahoa,372.0,0.5973099,1.160268,1237
komiti_marae,1.0,2.1843739,5.397932,1238
mihinare,401.0,2.3377259,0.7614732,1239
taniwha,470.0,4.683653,-3.4772909,1240
piripi,673.0,9.535697,-0.15421492,1241
kirihimete,400.0,5.079223,1.7173727,1242
pirangi,369.0,1.3527735,-3.3608792,1243
rironga,361.0,-0.41228417,2.12876,1244
kaiwhakawa,435.0,-0.78247446,4.028296,1245
turakina,487.0,7.897988,0.9393624,1246
uo,415.0,-4.3502326,-1.7854267,1247
kohia,378.0,1.6127477,-0.7646316,1249
poo,389.0,4.278474,0.9211063,1250
raea,416.0,-2.4727192,-0.05955023,1252
uui,445.0,-3.7275772,-2.6379712,1253
rui,487.0,2.2678914,-5.3845367,1255
makutu,475.0,1.2187152,-0.5542946,1256
waipawa,558.0,6.4507613,1.7171228,1257
whakapiki,372.0,3.8574288,2.2659585,1258
awherika,478.0,4.4117217,-0.80241334,1259
temea,212.0,-2.0348854,-0.7978899,1261
aru,393.0,0.30496728,-1.8252964,1262
tireni,5379.0,-2.8569543,-2.8876739,1263
haramai,373.0,5.281701,0.13708009,1264
takutai,375.0,4.989994,-1.8705372,1265
kie,58.0,-3.4717941,-0.7762481,1266
tokowha,433.0,5.3859744,-0.6726537,1267
mareikura,533.0,3.2589757,3.6334167,1268
maki,529.0,6.056327,-2.078576,1269
maie,62.0,-0.014639151,0.67237943,1270
unu,408.0,2.6357899,4.1944795,1271
toona,360.0,4.2214513,1.7605054,1272
aniana,478.0,3.3063953,-6.653393,1273
maranga,376.0,4.0158706,-1.740852,1274
mangu,453.0,3.9142509,-5.1146207,1275
pirau,409.0,3.3524542,-4.809777,1276
rongonga,347.0,1.7385385,0.10831222,1277
puka,688.0,2.7962973,-5.7610493,1278
toi,469.0,5.8170805,-0.6676619,1279
atahua,371.0,3.500705,-1.961578,1280
katu,427.0,5.3328447,1.0145608,1281
parepare,371.0,4.1802635,-2.272906,1282
otakou,485.0,6.1016765,0.87327546,1283
hinengaro,390.0,2.3376272,1.0154144,1284
hono,417.0,3.1390674,-2.3079913,1285
whaiti,555.0,7.0793533,1.7789121,1286
wehenga,355.0,1.2660091,4.008347,1287
oati,383.0,-0.4263991,3.513996,1288
hika,430.0,5.692483,0.91116667,1289
taa,449.0,-2.254158,-2.3494298,1290
kauhau,355.0,3.4031734,1.3931167,1291
rauei,395.0,-2.456987,2.626728,1292
wiremu_kingi,1.0,7.440217,-0.62966245,1293
ama,455.0,4.8737764,2.627646,1294
taitoko,380.0,6.508679,2.5979502,1295
nawai,567.0,3.4056613,-2.8356125,1296
naana,345.0,3.8998444,1.4738488,1297
koraha,411.0,3.0295372,-3.8651886,1298
heaha,470.0,1.3013773,0.99781275,1300
kiwi,505.0,5.3088403,-4.3070507,1301
pahure,1233.0,-0.48607767,-0.73273057,1302
wha_tekau,1.0,-1.4391439,-6.8221855,1303
teitei,479.0,4.046636,-3.577196,1304
rangaiira,373.0,-0.94719166,-0.19095899,1305
oe,172.0,-3.710936,-1.105287,1306
tepara,465.0,0.27801177,-4.5269055,1307
naia,363.0,2.3335328,1.5666064,1308
manihera,502.0,9.567367,0.1276765,1309
pouaru,370.0,2.9075565,1.1792659,1310
konohi,358.0,3.0256176,-2.3656833,1311
whakararuraru,357.0,-0.711637,2.8480651,1312
ngaherehere,384.0,4.060591,-3.6469512,1313
irunga,352.0,2.9157286,2.0271688,1314
tito,409.0,0.8946208,-0.088936925,1315
mangonui,550.0,8.0279045,-3.4182591,1318
whakatipu,340.0,2.138838,-2.5113723,1319
niniwa,463.0,5.913491,3.0548475,1320
tipene,481.0,9.22538,-1.2090039,1321
whakaara,351.0,2.7944674,0.3064582,1322
tukunga_iho,1.0,0.4563093,0.2966293,1323
huanui,359.0,3.829367,-1.8636814,1324
peene,354.0,4.809039,0.8808594,1325
paina,255.0,1.5303988,-3.27671,1326
pikau,335.0,3.0300837,2.5257688,1327
whanautanga,436.0,3.500152,1.1494813,1328
purepo,352.0,4.451892,-1.4603733,1329
kakari,347.0,4.0154886,-0.4187387,1330
potatau,512.0,6.5572,0.049992196,1331
anaru,522.0,9.608226,0.37861508,1332
huhua,390.0,0.8575442,-2.1410623,1333
wuuru,421.0,0.4252949,-5.296664,1334
teone,445.0,7.1591363,0.48050344,1335
ianei,356.0,-0.6045424,0.29805934,1336
toia,361.0,4.176198,-2.5534766,1337
nai,407.0,-3.4152553,-1.4652328,1338
kahiti,387.0,0.5476875,5.0705132,1339
hupirimi_kooti,1.0,-1.254171,5.4050517,1340
repo,511.0,4.0695944,-4.2943497,1341
tiuo,344.0,-3.7084484,-0.36204916,1342
kai_whakamaori,1.0,-1.3383187,3.831821,1343
murua,342.0,0.69942313,0.6991888,1344
pahemo,346.0,0.23144658,0.014293581,1345
mangakahia,654.0,7.983536,1.4768147,1346
teki,61.0,-1.9988127,-1.1882566,1347
ngatiapa,467.0,7.3104153,1.1317861,1348
kihipone,644.0,-0.62653244,-3.477233,1349
piriti,436.0,1.4149112,-3.187434,1350
pua,359.0,3.595186,-5.193017,1351
hoari,358.0,3.7574072,-2.4908473,1352
kipa,376.0,1.0210898,-4.436279,1353
tapahia,328.0,3.0877712,-3.7702034,1354
whakanoho,327.0,0.47797218,2.6743188,1357
ihi,429.0,-2.5238004,-2.239876,1358
akau,366.0,4.8448877,-2.5427222,1359
wero,519.0,3.8727458,-3.9060361,1360
haimona,528.0,9.027248,-0.67122555,1361
kana,324.0,-2.34209,-0.9824698,1362
pupuru,342.0,0.552551,1.361876,1363
haerea,326.0,3.7015707,-0.34462857,1364
taane_wahine,1.0,3.5847383,2.993109,1365
tatau_tipuna,1.0,4.763084,1.2713467,1366
whakaeke,342.0,4.0272036,-0.5585692,1367
whakapau,323.0,0.54313505,3.8259597,1368
euei,325.0,-3.25431,-0.80238646,1369
whakaaturanga,391.0,0.48337895,3.6049907,1370
kawenata,342.0,1.7970849,3.59589,1371
arapata,549.0,8.329172,0.8076328,1372
miraka,347.0,1.3574524,-5.1643333,1373
whakaakona,331.0,1.2373745,1.2032661,1374
hae,419.0,1.0894421,-1.0124289,1375
anana,116.0,-0.11162452,-0.5847621,1376
kari,398.0,3.102539,-2.7915494,1378
akonga,323.0,2.6737027,0.06943982,1380
panga,324.0,2.226494,-1.9934028,1381
kahungunu,652.0,6.6566544,0.9268376,1383
wae,464.0,3.78223,-4.1518373,1384
uoa,356.0,-2.933351,-1.9684641,1386
taue,76.0,-1.0927227,-5.206381,1387
maiki,112.0,-0.46720842,-0.42972076,1388
roro,342.0,4.187538,-4.1874533,1389
kiingitanga,371.0,2.9655056,3.4199839,1390
hiiri,350.0,-0.5258154,5.527887,1391
paaka,357.0,2.1677692,-4.1082807,1393
kua_pahure,1.0,-0.5819377,-0.17079373,1394
meneti,796.0,0.7120692,-5.208554,1395
iua,343.0,-3.7313063,-1.6855541,1396
ruia,373.0,2.5512438,-5.49686,1398
tiamani,356.0,4.1310444,-0.1964742,1399
whakapuakina,320.0,-0.030033978,3.1447089,1400
hiriwa,440.0,1.5957584,-4.2356787,1401
parakimete,361.0,-0.058988657,-4.097178,1402
kawhia,534.0,7.625088,-2.4694264,1403
kuaretanga,365.0,0.96272993,1.3448547,1404
hiraka,426.0,2.3368235,-5.7259684,1405
whika,341.0,2.0420504,1.3525558,1406
tiketike,433.0,3.3128035,-4.5769534,1407
teiahi,340.0,-1.0224051,-0.7514933,1408
tuhinga,307.0,-0.3618201,3.1769698,1409
heihei,400.0,2.1889887,-6.0863533,1410
iniana,325.0,3.5455894,-1.9302549,1411
tanumia,328.0,3.7805526,-1.3123488,1412
ropiha,553.0,9.630942,0.92203254,1414
hiki,317.0,3.065386,-1.4744664,1415
koto,384.0,-1.117702,-1.306574,1416
ono_marama,1.0,-1.9694316,-4.4814095,1417
ngakia,276.0,1.7770965,-4.8751526,1418
katene,536.0,7.661286,-1.4770257,1419
marenatanga,351.0,4.0432405,1.3198692,1420
raniera,446.0,9.350901,0.09875284,1421
whakaurua,299.0,0.45447177,4.5732956,1423
pereki,327.0,3.1817298,-6.2501063,1424
keeti,315.0,1.4845045,-3.4479423,1425
anaki,147.0,-2.1105042,-1.8156241,1426
timi,1105.0,6.077017,3.4557238,1427
totohu,326.0,4.4253163,-2.5175002,1428
wheoro,379.0,7.7043104,0.11353027,1429
tako,478.0,7.0955753,1.0992501,1430
tareha,453.0,8.408118,1.8977965,1431
hohonu,336.0,3.9448738,-4.139516,1432
waata,774.0,9.031393,0.9581908,1433
otaota,340.0,3.5712895,-5.0154057,1434
merika,358.0,4.5997186,-0.9346683,1435
tutata,299.0,2.7574425,-2.3087585,1436
whakakino,310.0,0.4240672,1.6091782,1437
mura,315.0,4.407771,-3.0225794,1438
haku,409.0,-1.3492109,-3.4347305,1439
maumau,350.0,-0.7640852,-0.8786437,1440
oropi,398.0,3.228253,-1.7269315,1441
oota,528.0,-1.0615165,-4.1251564,1442
koroheke,333.0,3.3221512,0.048219252,1443
raa,346.0,-2.1848412,-1.8135419,1444
maiou,330.0,-1.692499,-0.35274938,1445
whakamaori,878.0,-0.5486305,3.455664,1446
potiki,329.0,5.824459,-0.2645259,1447
manawatu,495.0,7.624304,0.867427,1448
anote,34.0,2.2999938,0.77236766,1449
tapoko,313.0,2.3377154,-2.7582397,1450
tarutaru,440.0,2.7080321,-5.3771615,1451
oua,297.0,-2.2417786,-1.8236041,1452
hooro,459.0,2.025896,-3.3272777,1453
keite,272.0,3.3274868,1.9203819,1454
tinihanga,327.0,-0.089513384,1.2300131,1455
taha_tonga,1.0,4.3790536,-1.545632,1457
whakaari,330.0,0.996933,3.4413285,1458
tohungia,332.0,2.2121234,2.1047208,1459
hauke,492.0,6.8056426,2.527848,1460
kirihipi,334.0,2.193555,5.003392,1461
matauria,308.0,0.27936462,-1.1357076,1462
arahina,298.0,2.2160668,-1.1973655,1463
raki,272.0,4.521508,-2.2417407,1465
tunuiarangi,503.0,6.858635,3.207678,1466
ngatikahungunu,445.0,7.596671,0.8194408,1467
hauhau,345.0,3.770369,-0.6523384,1468
harawira,569.0,9.60578,0.74762964,1469
urunga,283.0,3.0877886,1.4380848,1470
kereitaone,844.0,5.066064,2.4638815,1471
matemate,308.0,3.2954645,-2.0150044,1472
waipatu,352.0,6.3359547,3.2510726,1473
taiawhio,354.0,5.5052524,3.2877865,1474
roroa,297.0,3.7072113,-5.130094,1475
etoru,374.0,-0.5734083,-5.7190294,1476
tuwhera,469.0,2.0896955,-2.2325609,1477
kouiou,348.0,-2.053122,-0.6510733,1479
paraki,330.0,1.9385965,-4.153386,1481
araia,290.0,2.9817097,-1.6075144,1482
meae,75.0,-1.7869382,0.19662039,1484
rupeke,355.0,5.565184,0.81456524,1485
pire_poari,1.0,2.2839134,5.2421637,1486
perehitia,320.0,1.179294,4.3037,1487
mii,364.0,-3.3471308,-2.660832,1488
tuhituhinga,315.0,-0.7699904,2.686872,1489
meiha_keepa,1.0,7.0087924,2.425371,1490
nehua,312.0,4.7610536,0.13512677,1491
nekehia,293.0,2.271761,4.51771,1492
tangihanga,321.0,4.680012,0.32239488,1493
ihipa,367.0,3.5570824,-1.6472895,1494
whakatipuranga,295.0,3.7689652,1.3075511,1496
haeremai,444.0,0.26277608,-2.476609,1497
ketia,336.0,-0.19607855,1.9780464,1499
kao,316.0,-1.0140226,-1.4817888,1500
rapurapu,293.0,-2.557969,2.266464,1501
whano,289.0,3.1642008,-2.2459738,1502
whakamaharatanga,345.0,1.8330017,2.7247221,1503
pikaunga,297.0,2.4368038,2.1960459,1505
hemara,339.0,8.6425085,-0.6906673,1506
uhi,316.0,1.1593488,-4.820059,1507
pura,405.0,6.785794,-0.46963313,1508
parae,316.0,5.127235,0.80200475,1509
teepu,293.0,1.6569536,-4.3439627,1511
maihi,475.0,9.163092,-2.1049576,1512
maa,328.0,-0.77090144,-3.115953,1513
kooti_whakawa,1.0,-1.92054,4.6629434,1514
aranga,246.0,4.2255135,-0.17928807,1516
whakaheke,284.0,4.375813,-4.1858115,1517
puawai,307.0,2.914043,-4.750063,1518
tupuhi,319.0,4.076769,-2.3697495,1519
roimata,293.0,4.2054853,-1.275579,1520
meake,327.0,-0.33234975,-0.4579785,1521
whakatutuki,285.0,1.430548,4.7132154,1522
rate,1569.0,2.5544717,-0.52782947,1523
tonei,327.0,-3.113651,-1.0149915,1524
kio,155.0,-3.5266304,-1.6572883,1525
poata,410.0,0.5049124,-2.581678,1526
kanikani,295.0,2.0405314,-2.732112,1527
torutoru,294.0,1.0846962,1.7557813,1528
kaite,111.0,2.1629312,-1.2547916,1529
hura,324.0,6.545586,-1.3005534,1531
koata,404.0,6.633622e-05,-5.9960413,1532
rae,842.0,-2.1385205,-0.089383006,1533
tawai,292.0,1.5238341,1.7360853,1534
hiruharama,351.0,3.672464,0.35628253,1535
ropu_hoia,1.0,4.4443455,1.2398208,1536
kaioa,381.0,-1.6153512,-1.2398562,1537
peneitia,306.0,-0.80780804,2.8863974,1538
hera,340.0,7.0562263,-4.0149565,1539
whaikorero,309.0,3.05113,3.5886858,1540
tutua,295.0,-0.12204651,0.81056064,1542
horomona,338.0,8.664618,-1.0764319,1543
mano_pauna,1.0,-1.7332207,-5.500074,1544
patene,427.0,8.930384,-1.5504625,1545
kooti_whakawa_whenua_maori,1.0,-1.5927082,4.778259,1546
ngai,289.0,6.468631,0.48730645,1547
ani,416.0,7.3597317,-3.9388485,1548
kauaka,333.0,0.14619492,1.7088196,1549
kikokiko,301.0,3.119894,-4.114312,1551
umere,299.0,2.9207873,-1.6586499,1552
rau_pauna,1.0,-1.1853571,-5.5459332,1553
kaiwhakahaere,270.0,0.19288684,4.728725,1555
paraihe,392.0,1.2585552,-3.5314152,1556
matao,383.0,3.1869998,-4.307888,1557
tiwhikete,335.0,-1.2765155,5.5567956,1558
patunga,294.0,2.4669445,-0.982595,1559
uiu,324.0,-2.6670828,-1.6997578,1560
whangarei,396.0,8.060003,-3.0742035,1561
waiti,360.0,7.7338934,-0.7218442,1562
tahaki,287.0,3.3068044,-2.157874,1563
turanganui,471.0,7.478351,-0.6097687,1564
ruihana,340.0,4.8435254,-0.28525072,1565
torona,297.0,3.8291404,1.4567707,1566
whakatupato,293.0,0.77311593,2.003372,1567
marara,276.0,3.9533775,-2.094303,1569
hohipera,294.0,1.6292843,-2.7717547,1570
pipi,298.0,4.0311303,-3.317904,1572
wata,296.0,6.4212446,-0.9546714,1574
haringa,278.0,2.1553824,1.0871224,1575
teua,327.0,-2.126829,-0.058288448,1576
tuia,429.0,0.7838325,-4.4779563,1577
whakatuturu,272.0,0.43964547,4.9930053,1578
apitihana,293.0,1.7779025,5.4504695,1579
whakaorangia,288.0,1.6695449,0.33357504,1580
terete,268.0,2.5125916,2.9832778,1581
kowhatu,276.0,3.6339302,-3.5281837,1582
kawakawa,396.0,7.9707046,-1.5090483,1584
tahataha,278.0,4.3983707,-2.938431,1585
tanara,953.0,-2.728879,2.650181,1586
ngatiawa,428.0,6.875766,0.24472724,1587
ngohi,297.0,2.8462796,-5.0044827,1588
teneti,294.0,3.3018534,-2.3849554,1589
ekenga,254.0,3.711519,-1.9067328,1590
roio,279.0,-1.5645537,-1.6430341,1591
paniora,309.0,3.75632,-1.3770918,1592
whakaahua,267.0,1.4183846,-1.8208193,1594
paratene,500.0,10.110653,-0.09864069,1595
whainga,276.0,0.46646985,-0.052498713,1596
puni,302.0,4.769203,-2.0292857,1597
iroto,263.0,3.2290304,2.2386255,1598
rawahi,329.0,-0.06683874,-3.281453,1599
huuri,359.0,-1.5182682,4.690994,1600
topu,345.0,1.4272393,3.867145,1601
korerorero,271.0,0.73254913,0.21443316,1602
hana,309.0,6.031647,-2.067419,1603
toru_rau,1.0,-1.4025624,-6.48548,1605
whakatane,353.0,8.027716,-2.888089,1606
whaimana,255.0,0.14045815,5.3574243,1608
ria,294.0,1.2523385,0.5811988,1610
tairawhiti,301.0,6.1014223,2.8379192,1611
tenga,33.0,0.64475024,-1.7415348,1612
whakakahore,281.0,-1.5973603,2.8675587,1614
awangawanga,270.0,1.9427469,1.5070913,1615
tariana,298.0,0.7049133,-4.2768984,1617
anei,294.0,1.8063033,1.1201968,1618
huaki,274.0,4.0878344,-1.7110925,1619
hapi,335.0,7.719341,-1.521582,1620
whakanohonoho,256.0,-0.11363477,4.5108523,1621
kawhena,323.0,4.143076,-1.2314402,1622
kamura,335.0,0.828848,-4.526099,1623
hurihuri,354.0,0.38039732,2.6203167,1624
marikena,283.0,4.0592976,-1.5355572,1625
raweke,264.0,1.1635581,-3.9729614,1626
tupara,276.0,2.0439174,-4.1229396,1628
raiti,304.0,0.90586686,-3.4412317,1629
whakahengia,263.0,-0.8858771,3.558632,1630
hore,443.0,3.3039455,-2.5527956,1631
whakaarahia,264.0,3.6111088,0.2847093,1632
tomoana,803.0,7.5155,2.6677063,1633
whaki,270.0,-0.08466588,0.68886155,1634
kuru,415.0,6.3204517,-2.488938,1635
peeti,282.0,2.175889,-4.391618,1636
rapea,275.0,0.1669783,1.006047,1637
korokoro,271.0,2.6680615,-4.120816,1638
haeretanga,293.0,1.1206765,2.3339038,1639
porangahau,427.0,7.3576474,1.988621,1640
rima_pauna,1.0,-1.3210076,-5.2528906,1642
aho,276.0,4.5470924,-3.8506238,1643
aronga,282.0,0.9593321,4.600615,1644
mauahara,274.0,0.36634058,0.8298151,1645
whakamahara,336.0,2.019209,2.584227,1646
totara,320.0,6.0401554,-3.371478,1647
ipu,283.0,3.5165648,-5.391089,1648
ihe,2172.0,-4.192732,-0.80068004,1649
whakaaria,276.0,0.7827083,3.7662113,1650
tame,494.0,8.498948,-0.4726591,1651
aana,279.0,-2.748138,1.6452748,1652
whakatupuria,249.0,1.0909476,-3.5178351,1653
nukuhia,258.0,2.6578789,4.8266897,1654
uu,315.0,-4.61159,-1.6638091,1655
niatou,276.0,-3.108281,-1.230717,1656
whakamatea,277.0,1.6039754,-0.23563574,1657
tokena,258.0,1.6274718,-5.783754,1658
ngae,59.0,-2.3400621,-0.6992251,1659
tiro,368.0,-0.47146237,-1.5343183,1660
moko,205.0,1.4913836,-2.2536335,1661
whakahaeretanga,242.0,0.16707264,4.7709126,1662
rauparaha,338.0,7.1830807,-0.23150885,1664
rima_rau,1.0,-1.5104051,-6.352445,1665
ue,252.0,-4.1555767,-1.2463589,1666
kawau,390.0,6.3419,-4.7849255,1667
kaunihera_marae,1.0,2.4820323,5.3554273,1668
whakatete,256.0,1.7493286,2.3018885,1669
karu,288.0,4.563653,-4.1009684,1670
tanu,272.0,3.9338596,-1.1968744,1671
totahi,269.0,-3.4838448,-2.5131774,1672
iro,305.0,-2.0681145,-2.2970388,1674
whakato,269.0,3.1920273,-5.0576687,1675
arama,485.0,7.7845325,-1.5519485,1676
whakakitea,258.0,1.0881737,1.2448893,1677
takitahi,282.0,3.2092211,-3.9005756,1678
whakawai,262.0,1.0032942,0.73679435,1679
kaihau,440.0,6.2758617,3.2354946,1680
pomare,472.0,7.106355,1.9772319,1681
kiano,246.0,-2.0349631,-2.0461476,1682
piwhi,284.0,1.6584495,-5.856849,1685
whakaminenga,265.0,1.4360987,2.2020228,1686
matara,255.0,3.4421313,-1.7917049,1687
puhera_witi,1.0,2.818423,-6.692968,1688
nioni,260.0,-3.2868228,-3.85193,1689
urewera,351.0,7.0616727,0.86204153,1690
waapu,251.0,1.9596064,-3.0539567,1691
mokena,361.0,8.094811,-0.55792093,1692
koha,262.0,1.4245704,0.98836446,1693
wharo,281.0,-2.0787885,-2.3723245,1694
werawera,251.0,3.286813,-4.1779556,1695
papatupu,272.0,-1.6606765,4.865771,1696
ngara,202.0,4.822391,1.7534504,1697
kareko,466.0,2.9652388,-6.463952,1698
weera,343.0,3.4290557,-3.0093443,1699
ratoa,263.0,-3.1112738,0.04175481,1700
ngenge,246.0,3.2255023,-3.1536617,1701
raihi,359.0,2.1741228,-5.7773056,1702
rangitikei,363.0,7.9316635,0.748565,1703
taumata,251.0,4.81465,-0.53184485,1704
pukapuka_inoi,1.0,-0.73187274,4.7253942,1705
henare_tomoana,1.0,8.260067,2.5341628,1706
whakaekea,245.0,3.3424368,-0.9590409,1707
oo,746.0,-3.9594958,-1.6653682,1708
kere,269.0,7.1864624,-2.4009147,1709
ohorere,270.0,3.1258945,-0.38016865,1710
marenatia,253.0,4.4245176,0.9027378,1711
kaone,385.0,1.1669961,-5.4737353,1712
uira,266.0,5.462681,-2.8755608,1713
piro,269.0,3.00119,-4.1901593,1714
pohiri,277.0,5.6694045,2.3883922,1715
ruarua,544.0,0.707827,0.6777397,1716
tatahi,278.0,3.5515225,-2.9737575,1717
ngu,260.0,-2.9110086,-2.610357,1718
terei,281.0,0.21605259,-4.7094536,1719
kauri,805.0,5.3811264,-5.335368,1720
ruru,255.0,6.425618,-2.5252762,1721
henare_rata,1.0,-2.7018945,3.308864,1722
tikiti,266.0,-0.35882518,-4.379469,1723
paramete,277.0,1.8136619,3.816636,1724
okiha,242.0,1.7466375,-5.7331414,1725
inatou,262.0,-3.2661145,-0.8954156,1726
patiki,278.0,0.75895417,-5.131276,1727
uniana,261.0,0.22583775,-4.032311,1728
pereti,283.0,2.4170594,-4.4191337,1729
wheua,256.0,3.5505474,-5.4018416,1730
toroa,336.0,5.075084,-3.4430223,1731
hakopa,281.0,8.4742155,-0.8260634,1732
ihu_karaiti,1.0,2.977659,1.69424,1734
akoranga,249.0,1.062876,1.0613017,1735
huru,339.0,5.2359624,-4.338805,1736
kororia,260.0,2.3856864,0.75710166,1737
hatana,311.0,1.4447601,0.16777153,1738
tuawha,391.0,3.7506855,2.5828397,1739
taitama,242.0,3.5907688,1.5373002,1741
whakatutu,235.0,3.9926934,2.7643106,1742
manuwao,328.0,4.07812,-2.1943455,1743
arero,256.0,3.0072992,-3.0542438,1744
honi,264.0,2.9751964,-6.1146846,1745
pamamao,238.0,3.781334,-2.4776387,1747
rohe_potae,1.0,5.4104543,3.4099267,1748
pakete,247.0,2.4798589,-5.0586867,1749
makariri,254.0,3.5009425,-4.2267237,1750
mataara,239.0,3.0370178,-0.12615491,1751
pokai,256.0,5.3572817,-5.4458137,1752
arihi,338.0,-3.0871131,3.2436457,1753
haapu,398.0,0.4370662,-4.3022013,1754
tokorima,280.0,5.3554845,-0.49932325,1755
manaakitanga,234.0,2.5433335,2.3236995,1756
whakakite,242.0,0.8013374,1.393853,1757
nowema,577.0,5.40849,2.6767051,1758
maoa,256.0,2.808102,-4.5505533,1759
hetana,272.0,4.408871,3.2164955,1760
riki,274.0,4.543013,-4.309827,1761
patea,343.0,7.8055716,-0.024643207,1762
parairei,449.0,4.623373,1.418405,1763
tuawhenua,271.0,3.8558528,-2.0302076,1764
kumea,239.0,4.270781,-2.968562,1765
whakamanaia,229.0,0.49804726,5.141406,1766
kepa,284.0,9.12375,-2.0443232,1767
matamua,245.0,4.3028874,0.5228031,1768
hinganga,233.0,3.5800488,-0.83837014,1769
ona_whanaunga,1.0,4.1195593,1.1075864,1770
riiwhi,247.0,0.16864082,5.85163,1771
ima,282.0,-3.0314598,-3.0644507,1772
tuki,259.0,-0.5084783,-1.6166027,1773
hikipene,608.0,-1.7116272,-5.20672,1774
rongona,211.0,2.4645073,-0.934189,1775
rerewei,321.0,-0.43899912,-3.612639,1776
putiki,355.0,7.310667,1.2917963,1777
karo,243.0,2.5397305,-0.14712001,1778
piri_pono,1.0,2.7314246,2.3913805,1780
kororo,263.0,-3.5364294,-0.9618398,1781
waiau,345.0,6.0752716,-5.3733144,1782
piwa,261.0,2.1299388,-3.1908715,1783
hamiora,333.0,9.507904,-0.9038398,1784
kakama,239.0,0.49234277,-2.2263873,1785
pahi,245.0,4.7314606,0.07713446,1786
ngaua,217.0,3.0968697,-3.4506972,1787
puaki,234.0,0.70674413,2.0372689,1788
riria,245.0,1.9500667,-1.0687737,1789
tatai,231.0,5.269937,0.65457344,1790
wawata,227.0,1.6825937,1.9574121,1791
okioki,247.0,3.6382673,0.149205,1792
apa,414.0,6.199303,-0.20826906,1794
pehia,236.0,1.2693474,-0.467112,1795
mahaki,300.0,5.8585396,0.3251897,1796
pakipaki,363.0,6.6571665,1.2998334,1798
koiahi,324.0,-1.4644872,-1.1417446,1799
hue,346.0,5.8750453,-1.3867711,1800
tuhua,330.0,8.225989,1.3127844,1801
nira,262.0,-4.3875155,-1.5264788,1802
apotoro,261.0,2.89993,0.5861295,1803
tarawera,324.0,7.019846,-2.0061681,1804
hianga,298.0,8.836539,1.9646908,1805
uawa,328.0,7.4626756,0.0065367613,1806
moananui,274.0,8.508736,1.7962619,1807
nehu,245.0,5.0256963,0.2116835,1808
hamuera,527.0,9.067108,0.05894532,1809
whakaiti,224.0,0.29991814,1.8674392,1810
whakarunga,262.0,4.440359,-1.6869646,1811
haero,247.0,-2.7661622,-2.2289355,1812
otene,274.0,9.966878,-0.062047847,1813
kinotia,225.0,1.4145179,-0.87019724,1814
heremaia,341.0,9.28653,-0.3219587,1816
tapa,252.0,6.400506,-2.5407004,1817
reinga,297.0,4.8482194,-1.9311484,1818
karapu,277.0,1.4763823,-3.9546862,1819
whakapakoko,256.0,3.4235482,-1.5145309,1820
ripeka,257.0,5.9804745,-1.4566896,1821
hakaraia,299.0,9.914147,-0.9837383,1822
raukawa,476.0,7.1117597,1.2753673,1823
paranihi,287.0,5.5383863,1.0763229,1824
erueti,309.0,8.685696,0.21585111,1825
whakangaro,227.0,1.1794429,-0.31879988,1826
kaukau,228.0,2.555681,-3.8061278,1828
riihitia,222.0,-2.082555,4.694603,1829
wha_rau,1.0,-1.4703526,-6.3823447,1830
tohora,351.0,3.7181168,-5.701064,1831
whakaarotia,216.0,1.1708189,4.244687,1832
poro,234.0,4.478381,-5.430367,1833
aio,154.0,-3.5432918,-2.4066908,1834
ehe,283.0,-2.441965,3.533357,1835
tautohetohe,230.0,-0.34909207,3.9857967,1836
moui,251.0,-3.0703123,-4.187704,1837
tikatia,272.0,-2.0628164,3.2337384,1838
kina,77.0,0.3677143,-1.5152023,1840
wehewehea,222.0,-0.9774693,4.738766,1841
riiri,273.0,-3.1322773,3.0209537,1842
tainui,296.0,6.840281,-1.1162452,1843
reriwe,245.0,-0.5433202,-3.800901,1844
tatanga,218.0,3.7245574,-1.7662973,1845
peia,226.0,0.7679461,-0.8020586,1846
tarewa,225.0,3.1713982,-1.898359,1847
takei,261.0,3.388144,-0.9590626,1848
eunanga,242.0,-0.07537529,4.551105,1849
tahaetia,228.0,1.2863042,-1.3260605,1851
paparikauta,222.0,-0.102414064,-3.624306,1852
kori,241.0,0.60114086,-1.9553474,1853
waihotia,221.0,3.496602,0.78078014,1854
manei,458.0,4.6848173,1.350988,1855
paea,255.0,7.4412713,-2.5282495,1856
mui,238.0,1.4108837,-2.7217536,1857
waipa,365.0,7.408257,-2.2046645,1858
koroua,224.0,4.835822,0.27919424,1859
kupenga,249.0,4.620007,-3.4963863,1860
maunu,221.0,4.3172383,-2.6580615,1861
moumou,220.0,1.6371201,1.6548836,1862
whakaaroa,238.0,-0.41665336,-0.117462754,1864
werengitana,262.0,6.1675625,1.3761346,1865
pupu,231.0,4.984011,-3.9471645,1866
whariki,221.0,2.5942683,-4.8878145,1867
ngakinga,221.0,2.2188785,-4.914499,1868
hoana,43.0,2.3642533,3.8504274,1869
