word,word_count,x_coord,y_coord,rank
kaukau,228,-1.0245253,-5.204519,1838
turoa,228,4.004916,-0.92578006,1839
puehu,228,-0.9873263,-4.1950297,1840
tahaetia,228,-4.7291284,-1.995657,1841
ahitereiria,228,-5.3325405,-3.7661123,1842
marika,228,-5.391473,-4.596626,1843
whakangaro,227,-3.9373796,-1.9207063,1844
pakupaku,227,-0.06587598,-5.180888,1845
wawata,227,-2.5354407,0.50897616,1846
ngaruawahia,227,4.680306,-1.6643491,1847
ruihi,227,0.61343306,-1.9519635,1848
tiri,227,-0.3674399,-7.016853,1849
hamoa,226,-5.2783527,-4.170644,1850
peia,226,-4.7041364,-0.6712454,1851
tekihana,225,-2.1376371,5.0985622,1852
kinotia,225,-4.943622,-0.8991019,1853
tikatia,225,-3.6918535,2.4977255,1854
tahiti,225,-1.5832199,-3.819715,1855
petera,225,7.9102564,-0.49163043,1856
tarewa,225,-2.2991369,-1.0000613,1857
parihi,225,-3.8471906,-3.8607526,1858
kuiti,225,4.969306,-1.6573746,1859
kakano,225,-0.6026312,-7.0703526,1860
whangaehu,224,4.4521055,-0.24729559,1861
koroua,224,0.10574302,-1.6269884,1862
henui,224,-0.052432146,1.3969401,1863
wakaaro,224,-5.8567314,-0.87269247,1864
whakaiti,224,-3.7329094,1.4721422,1865
kama,224,2.29952,-0.52846277,1866
patiti,223,-0.24792622,-6.088384,1867
niana,223,-5.4063168,3.1286147,1868
hata,223,5.127711,0.13148166,1869
pamu,223,-0.29262662,-4.6725416,1870
piri_pono,223,-2.5326169,-0.41434088,1871
pakihiwi,223,-0.5748609,-5.284403,1872
whanako,223,-4.2311416,-2.1365008,1873
nanahi,223,2.1640804,0.4674825,1874
taunaha,223,-1.6081344,3.9175982,1875
tautokona,223,1.489656,4.107779,1876
huihuia,222,-5.881691,-2.5160074,1877
paparikauta,222,1.1987748,-2.1135046,1878
riihitia,222,-2.0388906,5.9177804,1879
uie,222,-4.6751137,4.233545,1880
katipa,222,-5.0927987,-1.8410163,1881
wehewehea,222,-2.2776353,4.4584827,1882
kuku,222,2.2621214,-4.167696,1883
taitara,221,-1.8585051,5.033867,1884
uiai,221,-5.1157665,3.5344017,1885
waihotia,221,-2.368857,-0.77284074,1886
hurihia,221,-2.8674674,-5.248931,1887
peke_paraoa,221,4.62533,-5.705101,1888
maunu,221,-0.6244696,-3.7354639,1889
ngakinga,221,-4.4197087,-2.32207,1890
ruka,221,6.5356903,0.106396824,1891
whariki,221,0.59477794,-4.9146576,1892
mera,221,-0.9006793,-1.9108937,1893
hoou,221,-0.894892,0.6056853,1894
amo,220,1.6068757,-3.3275504,1895
keha,220,-0.5615025,-7.2941318,1896
riwhi,220,2.9598703,1.6050116,1897
wha_rau,220,-7.048253,-3.5809238,1898
moumou,220,-2.620719,0.13502151,1899
maari,220,5.7043977,2.6009042,1900
poho,219,2.4302258,-2.0361845,1901
kuihi,218,1.8761196,-5.7112823,1902
rapata,218,5.1862,1.4051609,1903
waikouaiti,218,4.4702425,-0.12190568,1904
tatanga,218,-2.8634577,-3.4371893,1905
tamahau_mahupuku,218,3.172586,3.196902,1906
eiahi,218,-6.741434,0.26162347,1907
wepu,218,1.0491282,-4.6789813,1908
ngaua,217,-2.400933,-4.6247983,1909
tiriti_waitangi,217,-0.8852903,4.1042647,1910
tora,217,-6.4072256,3.1894252,1911
waikanae,217,4.5800242,-0.42234945,1912
totika,217,-2.529376,2.4883816,1913
whakatere,216,-1.8903923,-4.3699226,1914
kato,216,1.4582442,-3.565654,1915
rongopai,216,-2.1917446,-0.96963847,1916
romana,216,-3.4784281,-2.6012797,1917
hoera,216,7.8629436,1.0945624,1918
whakaarotia,216,-2.4110425,2.989951,1919
kiuta,216,-1.3120279,-4.0196023,1920
matapihi,216,-0.86916524,-3.28687,1921
tene,215,1.5040977,-0.3803567,1922
onepu,215,-2.5910952,-6.016914,1923
kuhu,215,-0.42389745,-4.8669386,1924
haruru,215,-0.55702245,-3.2322204,1925
whakakake,215,-4.7557473,-0.6189752,1926
wawahi,214,-2.437085,3.5794258,1927
marere,214,2.766898,-3.4841607,1928
ruritia,213,-1.9245895,5.8966875,1929
tiemi,213,5.4518347,0.7292312,1930
popa,213,0.245505,-0.8095786,1931
pihikete,213,1.407781,-5.8199997,1932
eru,213,6.25853,-0.23512581,1933
temea,212,-2.538968,1.0991068,1934
nikora,212,5.31614,0.5460625,1935
mahanga,212,3.4996004,-2.4760046,1936
iriiri,212,-2.1792374,-1.3472897,1937
awanui,212,5.1984634,-0.71271485,1938
katau,211,-0.46543062,-5.3229365,1939
naihi,211,0.6113224,-5.2074566,1940
riu,211,-0.39950237,-3.829708,1941
rongona,211,-2.6445446,-2.4543939,1942
karangatanga,211,0.14940721,0.2787746,1943
tirarau,211,5.0014305,-1.8886596,1944
atareiria,211,-4.6775684,-2.4035687,1945
timoti,211,7.2460747,0.4119906,1946
kakau,210,-0.026439913,-6.285828,1947
maaku,210,0.33282703,1.8723648,1948
hiakai,210,-2.3147407,-3.1555457,1949
whakamaramatanga,210,-1.0695143,2.7080307,1950
hamumu,210,-1.0358615,-0.8594281,1951
toetoe,210,3.5943518,-4.9642553,1952
retia,210,-1.8381934,5.941482,1953
whara,209,-1.2540014,-4.454736,1954
tuari,209,3.9236894,0.6273913,1955
atahikoia,208,4.0966406,2.7695122,1956
itari,208,-4.7470574,-3.9899943,1957
whakaatutia,208,0.31663415,2.4804666,1958
koromopahi,208,-4.508147,-2.7767048,1959
ngarauru,207,3.613207,-0.16021594,1960
matamata,207,3.088277,-2.6225133,1961
taihauauru,207,2.0705905,2.021081,1962
hakui,207,0.5325563,-0.21518964,1963
tawhe,207,0.64996195,-0.17738801,1964
tunu,206,-0.08558649,-5.797126,1965
tukino,206,-1.1412349,-0.68788725,1966
arani,206,-4.6984243,-4.8543115,1967
uruta,206,-3.5066686,-4.488676,1968
kouei,206,-5.893098,3.0095115,1969
roopu,206,-5.2655554,-3.8353715,1970
hiku,206,0.07280294,-2.6657171,1971
kua_pahure_ake,206,-1.2778683,0.2539759,1972
whakakotahitanga,205,-0.85347486,4.0816846,1973
hotera,205,1.3253051,-1.5836979,1974
uio,205,-5.287514,4.201059,1975
ono_rau,205,-7.0700393,-3.2234032,1976
moko,205,2.2115104,-2.4027307,1977
whaaki,205,-0.94224733,3.1961358,1978
awhi,205,-1.58141,-3.9281518,1979
roira,205,-6.7168994,2.7803214,1980
kereama,204,5.8932056,0.3728266,1981
nou,204,-0.50639576,-0.19735949,1982
matata,204,6.346769,-2.9168265,1983
whaingaroa,204,5.92874,-2.9247527,1984
hautu,204,0.80819356,0.16784368,1985
haawhe,203,-5.2941027,-2.7756042,1986
kohu,203,-0.30796802,-3.6815622,1987
takitimu,203,2.4072022,-0.99835205,1988
waitere,203,7.389762,-0.95083886,1989
nohema,203,4.908266,-4.636869,1990
haake,202,1.5259321,0.07921523,1991
tangaroa,202,3.0503929,-2.0658956,1992
tuarima,202,-0.00030998053,0.17138046,1993
waari,202,2.430637,3.745943,1994
kuware,202,-4.947793,-0.5276469,1995
ngara,202,2.4922442,0.79888725,1996
witika,201,0.8294646,3.4456372,1997
katorika,201,-0.93462634,-0.60546,1998
whakamataku,201,-3.8254027,-3.1910098,1999
okiokinga,201,-2.5075483,-0.40437585,2000
whakatangi,201,-0.35599482,-2.475149,2001
rima_mano,201,-7.2979503,-3.121154,2002
ihe_ihe,201,5.324721,-3.9830248,2003
waipaoa,200,3.4316528,-0.4316981,2004
henare_potae,200,5.227251,1.3185755,2005
anahera,200,-2.5283165,-1.878125,2006
tiie,200,5.1493897,-3.7835922,2007
poi_hakena,200,2.4935265,-4.592822,2008
uenuku,199,2.13065,-1.8197559,2009
takoha,199,-2.654655,5.3355293,2010
herara,199,1.9911133,0.12732035,2011
paa,199,-0.21465026,0.296398,2012
maroro,199,0.42085254,-6.7548604,2013
topito,199,-4.9579625,-4.8742414,2014
pakari,199,-1.603677,-6.102602,2015
tiini,199,1.0935622,-4.4269786,2016
roore,198,-4.85125,-3.974904,2017
nehunga,198,0.24783267,-0.8252391,2018
ngangare,198,-4.415527,-1.5638366,2019
tehea,198,-4.153849,1.2778488,2020
peni,198,4.7246633,3.2381463,2021
iie,198,-7.1326437,2.8691366,2022
taha_hauauru,198,-3.5034065,-5.1688743,2023
kotarani,198,-5.331489,-4.6530514,2024
inana,198,-4.2593594,3.8673134,2025
tahua,198,6.837525,-0.8125818,2026
tatua,198,1.2425815,-4.743005,2027
iko,198,-2.1161163,-4.1088943,2028
wharekauri,198,2.6595006,0.5247617,2029
temepara,197,-2.0302658,-3.015124,2030
kakara,197,-0.8647909,-5.790523,2031
tuuru,197,0.29523772,-2.8974502,2032
whakaotinga,197,-1.2933806,4.2073126,2033
katia,197,-1.3939233,0.8376738,2034
taoa,197,-5.179217,3.267696,2035
tauiwi,197,-3.248156,-1.0559257,2036
wiri,196,-0.18102412,-5.2879324,2037
kopi,196,-1.3410869,-4.533742,2038
pao,196,0.8261714,-0.6502601,2039
paeroa,196,3.5855744,0.118638076,2040
hape,196,6.369128,1.605786,2041
whakanohoia,196,-2.3245647,2.1592062,2042
harakeke,196,-0.43380502,-6.555617,2043
poihipi,196,6.2772107,0.051875662,2044
aui,196,-4.5636826,2.639364,2045
reihana,196,8.29385,0.70252776,2046
makere,195,3.153097,-3.1924815,2047
hoea,195,-0.9960097,-3.5971084,2048
rango,195,1.3528169,-3.3273494,2049
whata,195,4.080894,-3.1209464,2050
pakarutanga,195,-1.9641149,-3.3481765,2051
ngatahira,195,3.6822498,2.9713564,2052
matakana,195,3.8455286,-4.0717163,2053
oii,194,-6.896393,2.6827776,2054
arama_karaka,194,6.9144936,-1.4730048,2055
whawhaitia,194,-3.753325,-2.8721056,2056
whakapainga,194,-2.6143677,3.2810836,2057
raia,194,0.19878232,-2.5319066,2058
taria,194,-4.5070057,-0.76446384,2059
tahuti,193,-2.568561,-4.3847775,2060
rihi,193,1.7219628,3.3200538,2061
hona,193,7.3513837,0.24339946,2062
rapa,193,0.14772561,-2.811019,2063
kanaka,193,-2.1368904,1.2566665,2064
rani,192,-6.5872927,3.4896119,2065
whatakorari,192,5.8411202,2.89308,2066
kirikiri,192,-1.8474573,-5.500262,2067
whakaea,192,-2.5592895,4.042537,2068
matotoru,192,-0.68157566,-6.2638564,2069
ohinemuri,192,4.3062425,-1.4877969,2070
peneti,192,-1.4256734,-2.8596098,2071
inohio,192,-3.9813864,3.6439016,2072
mano_eka,192,-1.4293705,4.743386,2073
iiei,192,-5.78667,4.195056,2074
kawiti,192,4.498498,-1.3957101,2075
toha,191,4.93553,1.513799,2076
awhinatia,191,-1.9089453,2.2062938,2077
whakatakototia,191,-0.8748385,3.2683024,2078
namata,191,-3.1891315,-1.3834183,2079
rawatanga,191,-3.1721272,0.6350262,2080
kaiahi,191,-6.249343,0.31664494,2081
keria,191,-2.4885337,-6.3648925,2082
topia,190,6.157841,0.65294623,2083
maitai,190,1.2012382,-4.098103,2084
rarotonga,190,-1.1726167,1.0298128,2085
tahuritanga,189,-3.0496087,-4.098094,2086
kongo_pai,189,-2.8638225,-1.1417849,2087
kohimarama,189,2.5148032,1.5498414,2088
rero,189,-6.4185343,2.077565,2089
paiere,189,3.941671,-6.5164638,2090
raiona,188,-1.9337287,-4.3134346,2091
teera,188,1.057114,-1.9494561,2092
puweru,188,1.2199887,-6.353579,2093
wherowhero,188,4.3442597,-1.3509824,2094
waru_rau,187,-6.8324337,-2.852054,2095
tanumanga,187,-0.70873,-1.883739,2096
hopi,187,1.824579,-5.4871497,2097
matiaha,187,6.460428,1.6935053,2098
homaitanga,187,-2.1209521,2.0517838,2099
whakapaingia,187,-2.8247523,0.81211436,2100
kapiti,187,3.788489,-3.2521477,2101
hokia,186,-4.1875157,-0.41796306,2102
tomi,186,-7.0903125,2.9809191,2103
oko,186,0.091024205,-5.242117,2104
hoori,186,5.004188,1.874188,2105
hota,186,0.64276826,-4.352398,2106
pakiaka,186,-1.221385,-6.1700273,2107
kare,186,-2.004306,-4.3525662,2108
turupa,186,-3.7038553,-3.9581506,2109
poka_ke,186,-5.00585,-0.2391538,2110
purakau,186,2.6490662,2.8745868,2111
tonoi,186,-6.5303698,4.228461,2112
torero,186,-1.783955,2.112054,2113
ihakara,185,7.9043202,-0.48503238,2114
katae,185,1.3316727,1.0071282,2115
purakau_maika,185,3.409602,3.0410447,2116
puhi,185,2.804171,-3.0205333,2117
maira,185,0.80590546,-0.6817855,2118
kohurutanga,185,-3.6969821,-2.5668147,2119
ngaronga,185,-2.0533133,-0.7568533,2120
hekenga,185,-1.8314389,-2.6667626,2121
whakararo,184,-3.4968631,-5.336089,2122
kaihe,184,-0.79678506,-1.3544371,2123
paparakauta,184,1.2408588,-1.898592,2124
kune_tana_kapene,184,4.073974,-4.135706,2125
whakatuturutia,184,-1.5193781,4.3090587,2126
kamupane,183,-0.30310574,-2.0212002,2127
hora,183,-0.82830644,-2.95703,2128
takahanga,183,-2.479201,1.0881386,2129
paerata,183,5.4852033,1.0891122,2130
hei_whakakapi,183,-1.8744125,3.2537751,2131
matai,183,3.5665884,-3.763316,2132
tio,183,-4.810321,1.5479153,2133
whiri,182,1.6032983,-0.42986974,2134
tuitui,182,0.7006415,-4.252672,2135
puremu,182,-4.955294,-1.0429909,2136
niupepa,182,0.6782554,2.5698235,2137
tokoono,182,-2.809099,-2.0835664,2138
koriniti,181,3.5154145,0.6053808,2139
poaka_whakapaoa,181,4.2095566,-6.0355105,2140
patina,181,-6.5593057,-1.3650678,2141
paranene,181,1.8967055,-7.13894,2142
whakau,180,-2.200666,-3.0756576,2143
aonga_ake,180,0.3703817,-1.7344235,2144
whitu_tekau,180,-6.6380334,-2.8054364,2145
aata,180,-2.080131,-0.12949732,2146
haeana,180,1.2620245,-4.310174,2147
ngaiterangi,180,5.2907963,-1.5434978,2148
eto,180,-4.958124,3.575779,2149
hiko,180,3.2683125,-2.2595987,2150
iei,180,-5.514501,4.6389155,2151
kongo,180,-4.1409125,1.7285761,2152
houhia,180,-2.7731278,-1.7141966,2153
hiri,180,-1.5095774,-4.9664364,2154
taika,180,-0.98016346,-5.781092,2155
raahi,180,-4.4991655,3.7063885,2156
ure,179,-4.058315,4.6426883,2157
koroke,179,-3.757342,-1.9441886,2158
whakamaoritanga,179,-1.1495575,2.727813,2159
emea,179,0.8940875,0.9269699,2160
amuamu,179,-4.223016,0.19212548,2161
kamea,179,0.5952495,0.7331769,2162
atii,179,-5.7754216,3.659666,2163
whakapaparanga,179,-2.2914171,-0.748473,2164
ngatimaniapoto,179,4.4665947,-0.8310502,2165
hepara,178,-2.4454274,-2.709598,2166
puihi,178,2.3963819,-3.898832,2167
katikati,178,0.57197964,-4.4783454,2168
ranoi,178,-4.9499445,4.5788865,2169
taunu,178,-3.5474102,-0.026884718,2170
uoho,178,-5.412403,2.8810809,2171
whakamaoritia,178,-1.1903305,3.034346,2172
wana,178,2.4855232,-1.9885807,2173
mahita,177,0.6587053,-0.36733615,2174
waipapa,177,6.333652,-3.2063773,2175
kereopa,177,6.745822,-0.39672127,2176
whaina,177,-0.96605873,5.6122527,2177
hami,177,7.642701,0.56940943,2178
ronga,176,-1.6700909,1.5180141,2179
kohikohia,176,-2.3580399,0.1425017,2180
aotearoa_mete,176,0.28071502,1.2647454,2181
pii,176,-4.487378,3.1942942,2182
riringa,176,-3.0568807,-2.6340976,2183
whe,176,-0.099532716,0.9923233,2184
tukituki,176,-3.092436,-3.9552014,2185
turo,175,-4.323663,4.6939006,2186
iui,175,-5.4859605,3.573217,2187
arawhata,175,-2.543675,-5.4946737,2188
toou,175,-1.1753094,0.44226432,2189
horoia,175,-0.79543394,-6.3069916,2190
kuiui,175,-4.3050933,2.2278512,2191
iio,175,-7.2671537,3.5955474,2192
aiia,174,-5.2633705,2.729626,2193
arapeta,174,6.033713,0.09667606,2194
koutoa,174,-2.4085116,2.4158928,2195
pukepuke,174,-2.5019221,-5.926643,2196
parirau,174,-0.77619433,-3.3680716,2197
ura,174,1.4180984,-0.46641147,2198
whakaaroaro,174,-3.877007,0.5601105,2199
kurahaupo,174,2.9780793,-0.28261226,2200
kariri,173,-1.4830909,-5.2913346,2201
inuri,173,-4.152796,2.474472,2202
eawini,173,1.9805272,-1.9109279,2203
whakamau,173,-0.7311054,-4.4012575,2204
tangihia,173,-0.32028544,-0.98721695,2205
heemi,173,4.9637675,2.182634,2206
paihere,173,-0.96095157,-4.4445114,2207
ruku,172,-0.45740986,-3.9032648,2208
tinitini,172,-0.35077968,-4.8630514,2209
whakahawea,172,-4.014483,0.18706615,2210
katapere,172,2.8036509,-0.28357062,2211
tarautete,172,1.0774378,-6.3520575,2212
marumaru,172,4.4343305,1.2098496,2213
waa,171,-1.3686746,0.25960657,2214
whakapaea,171,-4.4648585,-0.14201608,2215
meihana,171,7.557801,1.5480031,2216
kotuku,171,4.9677453,-2.6125767,2217
himene,171,-0.8667581,-0.7355096,2218
peti,171,5.369334,0.111230776,2219
whakamahi,171,-3.3521245,2.7684205,2220
peuei,171,-5.9722934,4.315396,2221
arapata_weepu,171,0.70796126,0.18325728,2222
kaimahi,171,-3.2426405,2.2988753,2223
takanga,171,-1.5734521,-3.3874266,2224
hamene,170,0.54203564,5.3640366,2225
tuaruatia,170,-0.20567578,4.3759694,2226
iriiria,170,-2.2809482,-1.2424847,2227
whakawhiwhia,170,-3.071189,2.173008,2228
ooti,170,2.217623,-6.2650905,2229
wharangi_tuwhera,170,1.7218356,1.9481635,2230
taute,170,1.1618716,4.554504,2231
taenia,170,-4.0614886,2.8740726,2232
whiriwhiringa,170,-0.2000128,3.41805,2233
matutaera,170,5.132884,2.619298,2234
haua,170,2.8646963,-1.1141353,2235
nakahi,169,-3.3354337,-3.9445138,2236
amene,169,-2.2649562,-0.036564175,2237
pititi,169,2.9273076,-4.9830856,2238
hina,169,2.8733952,-2.6468017,2239
takana,169,2.9440246,-0.06161817,2240
tutakina,169,-2.0023537,-2.2830849,2241
whia,169,-3.1760974,3.0168307,2242
aianei,169,-5.4670825,0.494628,2243
tuuku,169,-0.8997419,-0.96352893,2244
whakamahia,169,-2.9623506,3.244373,2245
ahuwhenua,168,-5.0840755,-0.82185405,2246
whakahonore,168,-2.5537257,-0.42954773,2247
tekau_rima,168,-6.6263094,-2.3835742,2248
kawauatanga,168,-1.0331311,4.888688,2249
epiha,168,7.552275,-0.2743153,2250
pipipi,168,2.3551824,-5.999625,2251
kareponia,168,1.6024666,-4.5988803,2252
werohia,167,-1.9633093,-4.0103426,2253
hopa,167,2.860994,-3.6669605,2254
tainga,167,-6.804882,2.1473742,2255
karena,167,5.392517,-0.20489442,2256
whakamatauria,167,-3.4819334,-1.2625827,2257
kohikohi_moni,167,-1.05872,0.27949828,2258
katua,167,0.8625641,-5.3750772,2259
tawhai,167,6.3687077,0.0576162,2260
niohio,167,-4.367836,3.4173024,2261
whenaa,166,-4.1385417,4.8712306,2262
rihari,166,6.755481,0.2785868,2263
rami,166,-4.9759464,2.9455483,2264
kuini_tiriti_akarana,166,1.36599,-1.5831851,2265
rato,166,-4.1423297,4.0134563,2266
ekoro,166,-6.3216767,0.8194722,2267
takurua,166,4.3629093,-1.9400995,2268
uiea,165,-6.1220326,3.2356997,2269
pahihi,165,1.2498707,-2.111277,2270
peke_huka,165,4.5312757,-6.340925,2271
ahia,165,-4.030185,-3.7724762,2272
iha,165,-5.9025283,3.5496366,2273
eewi,165,2.2296042,2.5607204,2274
timataria,165,-2.5078194,3.792499,2275
ema,164,3.1768034,0.046050407,2276
ringi,164,-0.16253729,-6.552765,2277
anu,164,-5.3558125,1.022375,2278
kune,164,2.7308624,-3.924089,2279
whakakitenga,164,-2.6137216,-1.0718058,2280
whakatauaki,164,0.7601659,-1.4596529,2281
hiti,164,1.1472968,-7.518573,2282
ratana,164,5.842832,0.9242303,2283
ngatimaru,164,4.7979183,-1.1294414,2284
maharatanga,164,-2.0688937,0.82399756,2285
peita,164,1.524675,-4.8671184,2286
whakahari,163,-1.9444929,-0.40577182,2287
hiako,163,1.8821887,-6.6983514,2288
piira,163,-0.116340145,5.531228,2289
matapo,163,-1.6339676,-2.8119743,2290
awaawa,163,-2.6014185,-6.075748,2291
huhu,163,3.1882296,-3.0372539,2292
pureti,163,1.7186073,-4.817235,2293
puketapu,163,5.15057,-1.4521769,2294
horouta,163,2.366776,-1.1941636,2295
whakawhaiti,163,-1.7556952,0.76075333,2296
rahuitia,163,-1.6623313,4.8540144,2297
mariretia,162,-3.9289167,1.4651119,2298
tekau_ono,162,-6.830958,-2.1614594,2299
ngatiwhakaue,162,4.7127123,-0.89493144,2300
taupiri,162,5.2100735,-2.7559977,2301
omarunui,162,2.7455335,3.3061857,2302
hihi,162,-1.1638247,-4.982668,2303
iramutu,162,1.8178997,-0.3830202,2304
whakaoho,162,-3.9628012,-1.6373348,2305
pamoana,162,0.63301986,-0.14491877,2306
whakahihi,162,-4.139748,-0.21982774,2307
kota,162,-0.467655,-5.0899787,2308
rarawa,162,5.255823,-0.693836,2309
whakarihariha,162,-4.3660064,-1.8053813,2310
whitiki,161,0.62309754,-4.874677,2311
paurini,161,7.5349035,-0.040902466,2312
tuaono,161,0.18393922,0.2686812,2313
paratene_ngata,161,4.088647,2.6490498,2314
tawaahi,161,0.89271855,-0.53609395,2315
paruparu,161,-1.4660729,-6.7266736,2316
ohipera,161,-1.5755635,-3.0328238,2317
hapimana,160,7.1980753,-0.74400866,2318
ope_hoia,160,-4.510503,-3.5832515,2319
teera_tui_kahu,160,1.286946,-2.0336378,2320
paukena,160,3.0637991,-6.541385,2321
whakarangona,160,-2.3607974,2.591136,2322
piti,160,1.7232232,-1.7107129,2323
tohi,159,3.3529289,-2.300678,2324
henua,159,-3.2212884,5.320658,2325
whakataki,159,-1.1115674,-1.8796463,2326
kapo,159,1.8148507,-2.7549038,2327
inua,159,-5.209697,1.8713524,2328
akina,159,-3.1201992,-4.848663,2329
whakakahoretia,159,-3.0587935,3.0554688,2330
houra,159,1.6848702,-2.433866,2331
poohi,159,0.64128304,2.0345042,2332
apanui,159,4.6151314,-0.827295,2333
hemea,159,-0.46221504,1.9685988,2334
makaia,159,-2.304502,-3.6348333,2335
ike,158,2.0303664,-2.562697,2336
hapara,158,0.837343,-5.0979214,2337
panaia,158,-3.2682922,-1.4631302,2338
niarama,158,-3.3039844,4.1103206,2339
hawheraka,158,3.3832645,-0.4548223,2340
hipoki,158,0.15062633,-7.127116,2341
piko,158,-1.1209284,-4.6404133,2342
teaei,158,-3.613966,2.6424482,2343
niau,158,-6.0989637,2.3322787,2344
whakakotahitia,157,-1.1241698,3.8899875,2345
enoka,157,7.229478,1.3487258,2346
taonui,157,6.261575,-1.2369369,2347
ngahuru,157,0.99279386,-5.776772,2348
kuki,157,0.23467478,-5.3070354,2349
waimarama,157,6.3225517,2.0481253,2350
wehewehenga,157,-1.9088813,4.063311,2351
whatitiri,157,0.05365486,-3.3118465,2352
hamama,157,-1.6999203,-3.6840754,2353
tiapana,157,-5.22553,-4.81204,2354
atawhaitia,156,-3.5533764,0.5095048,2355
nohanga,156,-1.5249935,-0.7485844,2356
naaku,156,-0.26016656,1.6229583,2357
tekau_marua,156,-7.2295737,-2.121359,2358
porourangi,156,3.9841151,-0.96110684,2359
whakaroa,156,-3.065669,2.244118,2360
horihori,156,-4.946383,-0.71434253,2361
pewhairangi,156,4.8001666,-0.9944667,2362
tau_kua_pahure,156,-1.7111932,0.2894081,2363
maaha,155,-1.0010122,-0.18176919,2364
noti,155,0.14889547,2.0570374,2365
puhaehae,155,-3.911453,0.09447073,2366
nireaha_tamaki,155,4.8313212,3.2904463,2367
kikino,155,-3.6890242,-3.1543696,2368
rote,155,-1.7563632,-1.633129,2369
tiiti,155,-1.1054815,5.316875,2370
kio,155,-0.9948876,0.78799087,2371
whakatikaia,155,-1.886203,3.116066,2372
rara,155,-0.841158,-4.878848,2373
wereta,155,6.303046,0.5629963,2374
whakamomori,154,-3.7077022,-2.9107106,2375
kai_whakarite_whakawa,154,0.21981476,5.206641,2376
tukutuku,154,-1.219121,0.85993224,2377
whareherehere,154,-4.4241962,-2.1552455,2378
kupe,154,2.588039,-2.0833373,2379
whakamuri,154,-2.1402025,-1.35359,2380
aio,154,-1.6930721,-2.65438,2381
horowhenua,154,4.391609,-0.22725998,2382
mana_motuhake,154,-0.934289,3.9507222,2383
atia,153,-5.309407,4.282296,2384
whakapiri,153,-1.2350596,2.1378627,2385
uhunga,153,1.0899692,-0.5387255,2386
wuruhi,153,-3.3042684,-3.6435273,2387
taiou,153,-6.0977345,0.15187298,2388
wao,153,-0.7088468,-5.1692333,2389
whonua,153,-5.137025,4.709201,2390
haa,153,-3.1960104,0.21182626,2391
itewa,153,-3.7964869,-0.38684323,2392
matoa,153,-4.269404,3.726126,2393
tikaokao,153,1.7588617,-5.8828106,2394
ingirihi,153,-4.9065595,-3.575264,2395
imua,153,-5.992444,0.5231193,2396
hereni_mete_hikipene,153,-6.5888367,0.1826981,2397
weta,152,0.0056119612,-5.491111,2398
heeki,152,0.9183472,-5.6516995,2399
ruatoki,152,3.220166,0.3323206,2400
tapiri,152,-1.2563305,2.3926792,2401
haore,152,-6.1804147,3.5646675,2402
purua,152,-0.50561434,-4.904854,2403
tiihi,152,1.1692796,-5.8619366,2404
hetaraka,152,8.522637,-0.55918944,2405
rangimarietanga,152,-3.2243242,-0.10251031,2406
takerei,152,7.772184,-0.9739064,2407
kimihanga,152,-2.1927292,2.3605602,2408
kirunga,151,0.19102037,1.2510386,2409
whakapaia,151,-2.286191,2.735537,2410
parahi,151,2.313611,-4.413243,2411
whakakapi,151,-2.4398706,2.6048493,2412
angi,151,2.9032514,-2.162156,2413
kinaki,151,-0.26289764,-5.8419724,2414
tuparoa,151,6.176868,-1.1373607,2415
haerere,151,-4.137232,-2.8021712,2416
tohea,151,-3.3841674,1.8584057,2417
whakahaeretia,150,-1.9225847,3.8462007,2418
karamu,150,5.9924517,-0.26295447,2419
tawhaki,150,3.4638538,-1.8936301,2420
paora_tuhaere,150,5.9263787,-0.71040505,2421
whakaakoranga,150,-2.4826992,-0.061700758,2422
miriona_pauna,150,-6.9904037,-2.8075345,2423
tuawhitu,149,0.0053256075,0.50987244,2424
whakapumau,149,-1.5560436,3.9336555,2425
onga_haora,149,1.3430554,0.025311781,2426
wii,149,-4.3616104,3.0405197,2427
paata,149,1.3712947,-4.6621,2428
mamaoa,149,-0.68045545,-6.757664,2429
patangata,149,5.607,1.5297371,2430
purutia,149,-3.1291108,1.6533252,2431
hereni_hereni,149,2.8541873,-5.41799,2432
kerehi,149,5.086453,1.2425033,2433
kawaua,149,0.028764054,2.6642425,2434
paenga,148,-1.8256598,-3.7930524,2435
puhanga,148,-1.9487493,-3.0926638,2436
ekengia,148,-2.6395137,4.408376,2437
nopera,148,8.056988,0.16707101,2438
mahupuku,148,3.5755491,3.5744004,2439
whakatata,148,-2.4358673,-2.5738606,2440
ono_tekau,148,-7.1809096,-2.5439687,2441
wairangi,148,-4.107686,-0.42813578,2442
kawana_paraone,147,1.9156814,1.4983975,2443
oiira,147,-6.236335,0.17280006,2444
pereiha,147,4.016693,1.8710179,2445
anaki,147,-3.2313569,0.7150505,2446
reia,147,-2.6972837,-3.3474822,2447
eparaima,147,7.179779,0.40630487,2448
kaia,147,0.5791144,-0.54355973,2449
kai_whakawa_tuturu,147,0.9985061,5.008729,2450
rupuha,147,5.6554074,3.3191607,2451
hauiti,147,3.856013,-0.99836886,2452
tarapu,147,1.3926402,-5.3579874,2453
kereme,147,-1.215524,5.497012,2454
renata_kawepo,147,5.3586082,3.364537,2455
maoii,147,-5.3638153,3.661866,2456
tokoiti,147,-3.8258495,-1.2368292,2457
